epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
951,10554.7,0.33158,0.27118,0.82491,0.99947,1,0.995,0.99389,0.18716,0.1447,0.77409,6.61045e-05,6.61045e-05,6.61045e-05
952,10565.5,0.33774,0.2619,0.82346,0.99947,1,0.995,0.9935,0.18667,0.14393,0.77393,6.50046e-05,6.50046e-05,6.50046e-05
953,10576.4,0.34818,0.26182,0.83497,0.99947,1,0.995,0.99367,0.18772,0.14365,0.77406,6.39047e-05,6.39047e-05,6.39047e-05
954,10587.3,0.32294,0.24595,0.81861,0.99949,1,0.995,0.99371,0.18614,0.14386,0.77397,6.28048e-05,6.28048e-05,6.28048e-05
955,10598.1,0.33028,0.25163,0.83458,0.99951,1,0.995,0.99412,0.18524,0.14421,0.7738,6.17049e-05,6.17049e-05,6.17049e-05
956,10609.1,0.33916,0.26196,0.82202,0.99952,1,0.995,0.99443,0.18376,0.14374,0.77364,6.06051e-05,6.06051e-05,6.06051e-05
957,10620,0.34864,0.27499,0.83568,0.99953,1,0.995,0.99429,0.18201,0.14359,0.77352,5.95052e-05,5.95052e-05,5.95052e-05
958,10630.9,0.31728,0.24254,0.81852,0.99953,1,0.995,0.99461,0.18001,0.14348,0.77326,5.84053e-05,5.84053e-05,5.84053e-05
959,10641.8,0.3449,0.26364,0.84128,0.99953,1,0.995,0.99441,0.18117,0.14356,0.77324,5.73054e-05,5.73054e-05,5.73054e-05
960,10652.6,0.33623,0.2524,0.83224,0.99952,1,0.995,0.99433,0.18,0.14332,0.7732,5.62055e-05,5.62055e-05,5.62055e-05
961,10663.5,0.33945,0.26661,0.83298,0.99952,1,0.995,0.99436,0.18002,0.14278,0.77324,5.51056e-05,5.51056e-05,5.51056e-05
962,10674.3,0.33062,0.26424,0.82505,0.99951,1,0.995,0.99398,0.17975,0.14238,0.77301,5.40057e-05,5.40057e-05,5.40057e-05
963,10685.2,0.34131,0.26253,0.82611,0.9995,1,0.995,0.99438,0.17932,0.1432,0.77285,5.29058e-05,5.29058e-05,5.29058e-05
964,10696,0.35643,0.26204,0.84337,0.9995,1,0.995,0.99441,0.17995,0.14271,0.77296,5.18059e-05,5.18059e-05,5.18059e-05
965,10706.8,0.33051,0.2574,0.83015,0.9995,1,0.995,0.99441,0.18002,0.14247,0.77298,5.0706e-05,5.0706e-05,5.0706e-05
966,10717.6,0.33111,0.26222,0.8286,0.9995,1,0.995,0.99431,0.1809,0.14318,0.77294,4.96062e-05,4.96062e-05,4.96062e-05
967,10728.5,0.32694,0.25381,0.81608,0.9995,1,0.995,0.9943,0.18136,0.14353,0.77301,4.85063e-05,4.85063e-05,4.85063e-05
968,10739.3,0.32994,0.25167,0.83059,0.99951,1,0.995,0.9938,0.18184,0.14289,0.77312,4.74064e-05,4.74064e-05,4.74064e-05
969,10750.2,0.3251,0.24978,0.82172,0.99951,1,0.995,0.99408,0.18254,0.14245,0.77325,4.63065e-05,4.63065e-05,4.63065e-05
970,10761,0.31019,0.24863,0.8214,0.99951,1,0.995,0.99393,0.18218,0.1414,0.77308,4.52066e-05,4.52066e-05,4.52066e-05
971,10771.9,0.32955,0.26195,0.83484,0.99885,1,0.995,0.99391,0.18235,0.14318,0.77303,4.41067e-05,4.41067e-05,4.41067e-05
972,10782.7,0.33521,0.25599,0.82819,0.99885,1,0.995,0.994,0.18246,0.1426,0.77309,4.30068e-05,4.30068e-05,4.30068e-05
973,10793.6,0.32789,0.25036,0.82632,0.99886,1,0.995,0.99387,0.18077,0.14229,0.77297,4.19069e-05,4.19069e-05,4.19069e-05
974,10804.4,0.32751,0.25092,0.83177,0.99886,1,0.995,0.99392,0.17966,0.14228,0.77288,4.0807e-05,4.0807e-05,4.0807e-05
975,10815.3,0.33517,0.25549,0.82549,0.99885,1,0.995,0.99382,0.1803,0.14241,0.77279,3.97071e-05,3.97071e-05,3.97071e-05
976,10826.2,0.33211,0.26846,0.82562,0.99885,1,0.995,0.99361,0.1792,0.1422,0.7726,3.86073e-05,3.86073e-05,3.86073e-05
977,10837,0.35206,0.27228,0.83208,0.99884,1,0.995,0.99393,0.17841,0.14248,0.77255,3.75074e-05,3.75074e-05,3.75074e-05
978,10848,0.34141,0.27177,0.83539,0.99885,1,0.995,0.99442,0.1785,0.14193,0.77245,3.64075e-05,3.64075e-05,3.64075e-05
979,10858.8,0.32758,0.25491,0.83138,0.99885,1,0.995,0.99404,0.17761,0.14107,0.77243,3.53076e-05,3.53076e-05,3.53076e-05
980,10869.7,0.32602,0.26574,0.82894,0.99886,1,0.995,0.99452,0.17777,0.14167,0.77247,3.42077e-05,3.42077e-05,3.42077e-05
981,10880.6,0.33131,0.26092,0.83345,0.99951,1,0.995,0.99459,0.17857,0.14271,0.77251,3.31078e-05,3.31078e-05,3.31078e-05
982,10891.5,0.33039,0.2588,0.83335,0.99951,1,0.995,0.99443,0.17801,0.1423,0.77251,3.20079e-05,3.20079e-05,3.20079e-05
983,10902.4,0.3225,0.2517,0.8258,0.99951,1,0.995,0.99441,0.1777,0.14193,0.7725,3.0908e-05,3.0908e-05,3.0908e-05
984,10913.3,0.32831,0.26362,0.83508,0.99951,1,0.995,0.99417,0.1784,0.14281,0.77269,2.98081e-05,2.98081e-05,2.98081e-05
985,10924.2,0.32202,0.25894,0.82074,0.99951,1,0.995,0.99433,0.17827,0.14259,0.77265,2.87082e-05,2.87082e-05,2.87082e-05
986,10935.1,0.3142,0.2528,0.82185,0.99951,1,0.995,0.99452,0.17745,0.14129,0.77259,2.76084e-05,2.76084e-05,2.76084e-05
987,10946,0.34354,0.26102,0.84088,0.99952,1,0.995,0.99433,0.1771,0.14093,0.77256,2.65085e-05,2.65085e-05,2.65085e-05
988,10956.9,0.32395,0.25217,0.82867,0.99952,1,0.995,0.99392,0.17739,0.14169,0.77255,2.54086e-05,2.54086e-05,2.54086e-05
989,10967.8,0.31913,0.25055,0.82826,0.99952,1,0.995,0.99381,0.17692,0.14098,0.77259,2.43087e-05,2.43087e-05,2.43087e-05
990,10978.7,0.33199,0.25913,0.82953,0.99952,1,0.995,0.994,0.17683,0.14119,0.77262,2.32088e-05,2.32088e-05,2.32088e-05
